state,date,delta_confirmed,delta_deceased,delta_recovered,delta_vaccinated1,delta_vaccinated2,delta_tested,delta7_confirmed,delta7_deceased,delta7_recovered,delta7_vaccinated1,delta7_vaccinated2,delta7_tested,total_confirmed,total_deceased,total_recovered,total_vaccinated1,total_vaccinated2,total_tested
RJ,3/25/2020,6,0,0,0,0,0,31,0,0,0,0,0,38,0,0,0,0,0
RJ,3/26/2020,5,0,0,0,0,0,34,0,0,0,0,0,43,0,0,0,0,0
RJ,3/27/2020,7,0,0,0,0,0,33,0,0,0,0,0,50,0,0,0,0,0
RJ,3/28/2020,4,0,0,0,0,0,30,0,0,0,0,0,54,0,0,0,0,0
RJ,3/29/2020,5,0,3,0,0,0,30,0,3,0,0,0,59,0,3,0,0,0
RJ,3/30/2020,20,0,0,0,0,0,47,0,3,0,0,0,79,0,3,0,0,0
RJ,3/31/2020,14,0,0,0,0,0,61,0,3,0,0,0,93,0,3,0,0,0
RJ,4/1/2020,27,0,0,0,0,0,82,0,3,0,0,0,120,0,3,0,0,0
RJ,4/2/2020,13,0,0,0,0,0,90,0,3,0,0,0,133,0,3,0,0,0
RJ,4/3/2020,46,0,0,0,0,0,129,0,3,0,0,0,179,0,3,0,0,0
RJ,4/4/2020,27,1,22,0,0,0,152,1,25,0,0,0,206,1,25,0,0,0
RJ,4/5/2020,60,0,0,0,0,0,207,1,22,0,0,0,266,1,25,0,0,0
RJ,4/6/2020,35,1,0,0,0,0,222,2,22,0,0,0,301,2,25,0,0,0
RJ,4/7/2020,42,0,0,0,0,17638,250,2,22,0,0,17638,343,2,25,0,0,17638
RJ,4/8/2020,40,1,20,0,0,0,263,3,42,0,0,17638,383,3,45,0,0,17638
RJ,4/9/2020,80,0,15,0,0,1469,330,3,57,0,0,19107,463,3,60,0,0,19107
RJ,4/10/2020,98,0,0,0,0,3242,382,3,57,0,0,22349,561,3,60,0,0,22349
RJ,4/11/2020,139,6,56,0,0,2508,494,8,91,0,0,24857,700,9,116,0,0,24857
RJ,4/12/2020,104,2,5,0,0,3648,538,10,96,0,0,28505,804,11,121,0,0,28505
RJ,4/13/2020,93,0,0,0,0,3299,596,9,96,0,0,31804,897,11,121,0,0,31804
RJ,4/14/2020,108,0,26,0,0,3124,662,9,122,0,0,17290,1005,11,147,0,0,34928
RJ,4/15/2020,71,0,0,0,0,2932,693,8,102,0,0,20222,1076,11,147,0,0,37860
RJ,4/16/2020,55,0,17,0,0,2918,668,8,104,0,0,21671,1131,11,164,0,0,40778
RJ,4/17/2020,98,6,19,0,0,2069,668,14,123,0,0,20498,1229,17,183,0,0,42847
RJ,4/18/2020,122,4,17,0,0,4350,651,12,84,0,0,22340,1351,21,200,0,0,47197
RJ,4/19/2020,127,2,5,0,0,4417,674,12,84,0,0,23109,1478,23,205,0,0,51614
RJ,4/20/2020,98,2,0,0,0,5676,679,14,84,0,0,25486,1576,25,205,0,0,57290
RJ,4/21/2020,159,1,69,0,0,4202,730,15,127,0,0,26564,1735,26,274,0,0,61492
RJ,4/22/2020,153,1,70,0,0,4765,812,16,197,0,0,28397,1888,27,344,0,0,66257
RJ,4/23/2020,76,1,107,0,0,3507,833,17,287,0,0,28986,1964,28,451,0,0,69764
RJ,4/24/2020,70,4,42,0,0,4720,805,15,310,0,0,31637,2034,32,493,0,0,74484
RJ,4/25/2020,49,2,20,0,0,4509,732,13,313,0,0,31796,2083,34,513,0,0,78993
RJ,4/26/2020,102,7,116,0,0,3949,707,18,424,0,0,31328,2185,41,629,0,0,82942
RJ,4/27/2020,77,9,115,0,0,4835,686,25,539,0,0,30487,2262,50,744,0,0,87777
RJ,4/28/2020,102,2,26,0,0,4729,629,26,496,0,0,31014,2364,52,770,0,0,92506
RJ,4/29/2020,76,3,44,0,0,5284,552,28,470,0,0,31533,2440,55,814,0,0,97790
RJ,4/30/2020,144,3,79,0,0,5914,620,30,442,0,0,33940,2584,58,893,0,0,103704
RJ,5/1/2020,82,4,223,0,0,4839,632,30,623,0,0,34059,2666,62,1116,0,0,108543
RJ,5/2/2020,106,6,126,0,0,5391,689,34,729,0,0,34941,2772,68,1242,0,0,113934
RJ,5/3/2020,114,3,114,0,0,6306,701,30,727,0,0,37298,2886,71,1356,0,0,120240
RJ,5/4/2020,175,6,82,0,0,9018,799,27,694,0,0,41481,3061,77,1438,0,0,129258
RJ,5/5/2020,97,12,87,0,0,5729,794,37,755,0,0,42481,3158,89,1525,0,0,134987
RJ,5/6/2020,159,4,214,0,0,4593,877,38,925,0,0,41790,3317,93,1739,0,0,139580
RJ,5/7/2020,110,6,150,0,0,5930,843,41,996,0,0,41806,3427,99,1889,0,0,145510
RJ,5/8/2020,152,4,122,0,0,6735,913,41,895,0,0,43702,3579,103,2011,0,0,152245
RJ,5/9/2020,129,3,151,0,0,6912,936,38,920,0,0,45223,3708,106,2162,0,0,159157
RJ,5/10/2020,106,2,79,0,0,7267,928,37,885,0,0,46184,3814,108,2241,0,0,166424
RJ,5/11/2020,174,5,83,0,0,9706,927,36,886,0,0,46872,3988,113,2324,0,0,176130
RJ,5/12/2020,138,4,130,0,0,9480,968,28,929,0,0,50623,4126,117,2454,0,0,185610
RJ,5/13/2020,202,4,119,0,0,9073,1011,28,834,0,0,55103,4328,121,2573,0,0,194683
RJ,5/14/2020,206,4,65,0,0,9560,1107,26,749,0,0,58733,4534,125,2638,0,0,204243
RJ,5/15/2020,213,0,91,0,0,8074,1168,22,718,0,0,60072,4747,125,2729,0,0,212317
RJ,5/16/2020,213,1,215,0,0,9122,1252,20,782,0,0,62282,4960,126,2944,0,0,221439
RJ,5/17/2020,242,5,111,0,0,10507,1388,23,814,0,0,65522,5202,131,3055,0,0,231946
RJ,5/18/2020,305,7,163,0,0,11530,1519,25,894,0,0,67346,5507,138,3218,0,0,243476
RJ,5/19/2020,338,5,119,0,0,11057,1719,26,883,0,0,68923,5845,143,3337,0,0,254533
RJ,5/20/2020,170,4,67,0,0,11022,1687,26,831,0,0,70872,6015,147,3404,0,0,265555
RJ,5/21/2020,212,4,81,0,0,10419,1693,26,847,0,0,71731,6227,151,3485,0,0,275974
RJ,5/22/2020,267,2,195,0,0,11190,1747,28,951,0,0,74847,6494,153,3680,0,0,287164
RJ,5/23/2020,248,7,106,0,0,16771,1782,34,842,0,0,82496,6742,160,3786,0,0,303935
RJ,5/24/2020,286,3,62,0,0,13132,1826,32,793,0,0,85121,7028,163,3848,0,0,317067
RJ,5/25/2020,272,4,208,0,0,10769,1793,29,838,0,0,84360,7300,167,4056,0,0,327836
RJ,5/26/2020,236,3,220,0,0,9323,1691,27,939,0,0,82626,7536,170,4276,0,0,337159
RJ,5/27/2020,280,3,286,0,0,13441,1801,26,1158,0,0,85045,7816,173,4562,0,0,350600
RJ,5/28/2020,251,7,253,0,0,14956,1840,29,1330,0,0,89582,8067,180,4815,0,0,365556
RJ,5/29/2020,298,4,429,0,0,13759,1871,31,1564,0,0,92151,8365,184,5244,0,0,379315
RJ,5/30/2020,252,9,495,0,0,16175,1875,33,1953,0,0,91555,8617,193,5739,0,0,395490
RJ,5/31/2020,214,1,293,0,0,14287,1803,31,2184,0,0,92710,8831,194,6032,0,0,409777
RJ,6/1/2020,269,5,181,0,0,15407,1800,32,2157,0,0,97348,9100,199,6213,0,0,425184
RJ,6/2/2020,273,4,222,0,0,15605,1837,33,2159,0,0,103630,9373,203,6435,0,0,440789
RJ,6/3/2020,279,6,309,0,0,13999,1836,36,2182,0,0,104188,9652,209,6744,0,0,454788
RJ,6/4/2020,210,4,360,0,0,12341,1795,33,2289,0,0,101573,9862,213,7104,0,0,467129
RJ,6/5/2020,222,5,255,0,0,13781,1719,34,2115,0,0,101595,10084,218,7359,0,0,480910
RJ,6/6/2020,253,13,142,0,0,13570,1720,38,1762,0,0,98990,10337,231,7501,0,0,494480
RJ,6/7/2020,262,9,253,0,0,12304,1768,46,1722,0,0,97007,10599,240,7754,0,0,506784
RJ,6/8/2020,277,6,363,0,0,11566,1776,47,1904,0,0,93166,10876,246,8117,0,0,518350
RJ,6/9/2020,369,9,211,0,0,11681,1872,52,1893,0,0,89242,11245,255,8328,0,0,530031
RJ,6/10/2020,355,4,241,0,0,13281,1948,50,1825,0,0,88524,11600,259,8569,0,0,543312
RJ,6/11/2020,238,6,206,0,0,14752,1976,52,1671,0,0,90935,11838,265,8775,0,0,558064
RJ,6/12/2020,230,7,236,0,0,13479,1984,54,1652,0,0,90633,12068,272,9011,0,0,571543
RJ,6/13/2020,333,10,326,0,0,13411,2064,51,1836,0,0,90474,12401,282,9337,0,0,584954
RJ,6/14/2020,293,10,229,0,0,13966,2095,52,1812,0,0,92136,12694,292,9566,0,0,598920
RJ,6/15/2020,287,9,219,0,0,10376,2105,55,1668,0,0,90946,12981,301,9785,0,0,609296
RJ,6/16/2020,235,7,177,0,0,13038,1971,53,1634,0,0,92303,13216,308,9962,0,0,622334
RJ,6/17/2020,326,5,505,0,0,15603,1942,54,1898,0,0,94625,13542,313,10467,0,0,637937
RJ,6/18/2020,315,17,275,0,0,16879,2019,65,1967,0,0,96752,13857,330,10742,0,0,654816
RJ,6/19/2020,299,3,255,0,0,12827,2088,61,1986,0,0,96100,14156,333,10997,0,0,667643
RJ,6/20/2020,381,4,277,0,0,15374,2136,55,1937,0,0,98063,14537,337,11274,0,0,683017
RJ,6/21/2020,393,12,323,0,0,16109,2236,57,2031,0,0,100206,14930,349,11597,0,0,699126
RJ,6/22/2020,302,7,313,0,0,10466,2251,55,2125,0,0,100296,15232,356,11910,0,0,709592
RJ,6/23/2020,395,9,303,0,0,16485,2411,57,2251,0,0,103743,15627,365,12213,0,0,726077
RJ,6/24/2020,382,10,398,0,0,14778,2467,62,2144,0,0,102918,16009,375,12611,0,0,740855
RJ,6/25/2020,287,4,229,0,0,16282,2439,49,2098,0,0,102321,16296,379,12840,0,0,757137
RJ,6/26/2020,364,1,222,0,0,13037,2504,47,2065,0,0,102531,16660,380,13062,0,0,770174
RJ,6/27/2020,284,11,305,0,0,14629,2407,54,2093,0,0,101786,16944,391,13367,0,0,784803
RJ,6/28/2020,327,8,244,0,0,15411,2341,50,2014,0,0,101088,17271,399,13611,0,0,800214
RJ,6/29/2020,389,6,310,0,0,9563,2428,49,2011,0,0,100185,17660,405,13921,0,0,809777
RJ,6/30/2020,348,8,299,0,0,14436,2381,48,2007,0,0,98136,18008,413,14220,0,0,824213
RJ,7/1/2020,304,8,354,0,0,15157,2303,46,1963,0,0,98515,18312,421,14574,0,0,839370
RJ,7/2/2020,350,9,374,0,0,14904,2366,51,2108,0,0,97137,18662,430,14948,0,0,854274
RJ,7/3/2020,390,10,333,0,0,15328,2392,60,2219,0,0,99428,19052,440,15281,0,0,869602
RJ,7/4/2020,480,7,359,0,0,19753,2588,56,2273,0,0,104552,19532,447,15640,0,0,889355
RJ,7/5/2020,632,9,288,0,0,19777,2893,57,2317,0,0,108918,20164,456,15928,0,0,909132
RJ,7/6/2020,524,5,350,0,0,11468,3028,56,2357,0,0,110823,20688,461,16278,0,0,920600
RJ,7/7/2020,716,11,297,0,0,20158,3396,59,2355,0,0,116545,21404,472,16575,0,0,940758
RJ,7/8/2020,659,10,291,0,0,22696,3751,61,2292,0,0,124084,22063,482,16866,0,0,963454
RJ,7/9/2020,500,9,204,0,0,23818,3901,61,2122,0,0,132998,22563,491,17070,0,0,987272
RJ,7/10/2020,611,6,550,0,0,21923,4122,57,2339,0,0,139593,23174,497,17620,0,0,1009195
RJ,7/11/2020,574,6,249,0,0,23003,4216,56,2229,0,0,142843,23748,503,17869,0,0,1032198
RJ,7/12/2020,644,7,234,0,0,21882,4228,54,2175,0,0,144948,24392,510,18103,0,0,1054080
RJ,7/13/2020,544,8,527,0,0,14203,4248,57,2352,0,0,147683,24936,518,18630,0,0,1068283
RJ,7/14/2020,635,6,539,0,0,28413,4167,52,2594,0,0,155938,25571,524,19169,0,0,1096696
RJ,7/15/2020,866,6,333,0,0,27206,4374,48,2636,0,0,160448,26437,530,19502,0,0,1123902
RJ,7/16/2020,737,8,468,0,0,28050,4611,47,2900,0,0,164680,27174,538,19970,0,0,1151952
RJ,7/17/2020,615,8,656,0,0,23427,4615,49,3006,0,0,166184,27789,546,20626,0,0,1175379
RJ,7/18/2020,711,7,518,0,0,29297,4752,50,3275,0,0,172478,28500,553,21144,0,0,1204676
RJ,7/19/2020,934,6,586,0,0,27084,5042,49,3627,0,0,177680,29434,559,21730,0,0,1231760
RJ,7/20/2020,956,9,465,0,0,12627,5454,50,3565,0,0,176104,30390,568,22195,0,0,1244387
RJ,7/21/2020,983,9,549,0,0,25989,5802,53,3575,0,0,173680,31373,577,22744,0,0,1270376
RJ,7/22/2020,961,6,620,0,0,27842,5897,53,3862,0,0,174316,32334,583,23364,0,0,1298218
RJ,7/23/2020,886,11,451,0,0,27362,6046,56,3845,0,0,173628,33220,594,23815,0,0,1325580
RJ,7/24/2020,958,8,732,0,0,23964,6389,56,3921,0,0,174165,34178,602,24547,0,0,1349544
RJ,7/25/2020,1120,11,759,0,0,28306,6798,60,4162,0,0,173174,35298,613,25306,0,0,1377850
RJ,7/26/2020,1132,11,648,0,0,25274,6996,65,4224,0,0,171364,36430,624,25954,0,0,1403124
RJ,7/27/2020,1134,9,880,0,0,14758,7174,65,4639,0,0,173495,37564,633,26834,0,0,1417882
RJ,7/28/2020,1072,11,483,0,0,27358,7263,67,4573,0,0,174864,38636,644,27317,0,0,1445240
RJ,7/29/2020,1144,10,992,0,0,27858,7446,71,4945,0,0,174880,39780,654,28309,0,0,1473098
RJ,7/30/2020,1156,13,922,0,0,27595,7716,73,5416,0,0,175113,40936,667,29231,0,0,1500693
RJ,7/31/2020,1147,13,614,0,0,26269,7905,78,5298,0,0,177418,42083,680,29845,0,0,1526962
RJ,8/1/2020,1160,14,823,0,0,26980,7945,81,5362,0,0,176092,43243,694,30668,0,0,1553942
RJ,8/2/2020,1167,12,548,0,0,17047,7980,82,5262,0,0,167865,44410,706,31216,0,0,1570989
RJ,8/3/2020,1145,13,835,0,0,13936,7991,86,5217,0,0,167043,45555,719,32051,0,0,1584925
RJ,8/4/2020,1124,13,781,0,0,7393,8043,88,5515,0,0,147078,46679,732,32832,0,0,1592318
RJ,8/5/2020,1166,13,1017,0,0,27426,8065,91,5540,0,0,146646,47845,745,33849,0,0,1619744
RJ,8/6/2020,1151,12,1282,0,0,31477,8060,90,5900,0,0,150528,48996,757,35131,0,0,1651221
RJ,8/7/2020,1161,10,1064,0,0,27093,8074,87,6350,0,0,151352,50157,767,36195,0,0,1678314
RJ,8/8/2020,1171,11,968,0,0,32649,8085,84,6495,0,0,157021,51328,778,37163,0,0,1710963
RJ,8/9/2020,1169,11,1072,0,0,29769,8087,83,7019,0,0,169743,52497,789,38235,0,0,1740732
RJ,8/10/2020,1173,11,825,0,0,14165,8115,81,7009,0,0,169972,53670,800,39060,0,0,1754897
RJ,8/11/2020,1217,11,1339,0,0,30095,8208,79,7567,0,0,192674,54887,811,40399,0,0,1784992
RJ,8/12/2020,1213,11,1249,0,0,35139,8255,77,7799,0,0,200387,56100,822,41648,0,0,1820131
RJ,8/13/2020,1314,11,171,0,0,19314,8418,76,6688,0,0,188224,57414,833,41819,0,0,1839445
RJ,8/14/2020,1278,13,2078,0,0,29089,8535,79,7702,0,0,190220,58692,846,43897,0,0,1868534
RJ,8/15/2020,1287,16,1357,0,0,30061,8651,84,8091,0,0,187632,59979,862,45254,0,0,1898595
RJ,8/16/2020,1317,14,1350,0,0,15131,8799,87,8369,0,0,172994,61296,876,46604,0,0,1913726
RJ,8/17/2020,1334,11,1050,0,0,17116,8960,87,8594,0,0,175945,62630,887,47654,0,0,1930842
RJ,8/18/2020,1347,11,1306,0,0,35336,9090,87,8561,0,0,181186,63977,898,48960,0,0,1966178
RJ,8/19/2020,1312,12,1003,0,0,32734,9189,88,8315,0,0,178781,65289,910,49963,0,0,1998912
RJ,8/20/2020,1330,11,1227,0,0,34734,9205,88,9371,0,0,194201,66619,921,51190,0,0,2033646
RJ,8/21/2020,1335,12,1306,0,0,28463,9262,87,8599,0,0,193575,67954,933,52496,0,0,2062109
RJ,8/22/2020,1310,11,1648,0,0,31741,9285,82,8890,0,0,195255,69264,944,54144,0,0,2093850
RJ,8/23/2020,1345,11,1180,0,0,28545,9313,79,8720,0,0,208669,70609,955,55324,0,0,2122395
RJ,8/24/2020,1346,12,1276,0,0,14742,9325,80,8946,0,0,206295,71955,967,56600,0,0,2137137
RJ,8/25/2020,1370,13,1526,0,0,29607,9348,82,9166,0,0,200566,73325,980,58126,0,0,2166744
RJ,8/26/2020,1345,12,1453,0,0,29609,9381,82,9616,0,0,197441,74670,992,59579,0,0,2196353
RJ,8/27/2020,1345,13,1006,0,0,32309,9396,84,9395,0,0,195016,76015,1005,60585,0,0,2228662
RJ,8/28/2020,1355,12,1448,0,0,25951,9416,84,9537,0,0,192504,77370,1017,62033,0,0,2254613
RJ,8/29/2020,1407,13,938,0,0,20288,9513,86,8827,0,0,181051,78777,1030,62971,0,0,2274901
RJ,8/30/2020,1450,13,2122,0,0,27122,9618,88,9769,0,0,179628,80227,1043,65093,0,0,2302023
RJ,8/31/2020,1466,13,1719,0,0,12580,9738,89,10212,0,0,177466,81693,1056,66812,0,0,2314603
RJ,9/1/2020,1470,13,1312,0,0,28766,9838,89,9998,0,0,176625,83163,1069,68124,0,0,2343369
RJ,9/2/2020,1511,12,2550,0,0,21244,10004,89,11095,0,0,168260,84674,1081,70674,0,0,2364613
RJ,9/3/2020,1553,14,546,0,0,27531,10212,90,10635,0,0,163482,86227,1095,71220,0,0,2392144
RJ,9/4/2020,1570,13,679,0,0,24124,10427,91,9866,0,0,161655,87797,1108,71899,0,0,2416268
RJ,9/5/2020,1566,14,1346,0,0,27727,10586,92,10274,0,0,169094,89363,1122,73245,0,0,2443995
RJ,9/6/2020,1593,15,1616,0,0,27545,10729,94,9768,0,0,169517,90956,1137,74861,0,0,2471540
RJ,9/7/2020,1580,14,1566,0,0,12175,10843,95,9615,0,0,169112,92536,1151,76427,0,0,2483715
RJ,9/8/2020,1590,13,1445,0,0,30195,10963,95,9748,0,0,170541,94126,1164,77872,0,0,2513910
RJ,9/9/2020,1610,14,1578,0,0,28722,11062,97,8776,0,0,178019,95736,1178,79450,0,0,2542632
RJ,9/10/2020,1640,14,1032,0,0,29559,11149,97,9262,0,0,180047,97376,1192,80482,0,0,2572191
RJ,9/11/2020,1660,15,1488,0,0,27286,11239,99,10071,0,0,183209,99036,1207,81970,0,0,2599477
RJ,9/12/2020,1669,14,932,0,0,31294,11342,99,9657,0,0,186776,100705,1221,82902,0,0,2630771
RJ,9/13/2020,1703,15,1616,0,0,27602,11452,99,9657,0,0,186833,102408,1236,84518,0,0,2658373
RJ,9/14/2020,1730,14,1644,0,0,13851,11602,99,9735,0,0,188509,104138,1250,86162,0,0,2672224
RJ,9/15/2020,1760,14,1711,0,0,33079,11772,100,10001,0,0,191393,105898,1264,87873,0,0,2705303
RJ,9/16/2020,1782,15,1479,0,0,33141,11944,101,9902,0,0,195812,107680,1279,89352,0,0,2738444
RJ,9/17/2020,1793,14,1333,0,0,29064,12097,101,10203,0,0,195317,109473,1293,90685,0,0,2767508
RJ,9/18/2020,1817,15,1580,0,0,27971,12254,101,10295,0,0,196002,111290,1308,92265,0,0,2795479
RJ,9/19/2020,1834,14,1540,0,0,30783,12419,101,10903,0,0,195491,113124,1322,93805,0,0,2826262
RJ,9/20/2020,1865,14,1664,0,0,30456,12581,100,10951,0,0,198345,114989,1336,95469,0,0,2856718
RJ,9/21/2020,1892,16,1815,0,0,13549,12743,102,11122,0,0,198043,116881,1352,97284,0,0,2870267
RJ,9/22/2020,1912,15,1528,0,0,33786,12895,103,10939,0,0,198750,118793,1367,98812,0,0,2904053
RJ,9/23/2020,1946,15,1553,0,0,31698,13059,103,11013,0,0,197307,120739,1382,100365,0,0,2935751
RJ,9/24/2020,1981,15,1965,0,0,32332,13247,104,11645,0,0,200575,122720,1397,102330,0,0,2968083
RJ,9/25/2020,2010,15,1958,0,0,26680,13440,104,12023,0,0,199284,124730,1412,104288,0,0,2994763
RJ,9/26/2020,2045,14,1706,0,0,29578,13651,104,12189,0,0,198079,126775,1426,105994,0,0,3024341
RJ,9/27/2020,2084,15,1724,0,0,26794,13870,105,12249,0,0,194417,128859,1441,107718,0,0,3051135
RJ,9/28/2020,2112,15,1754,0,0,11468,14090,104,12188,0,0,192336,130971,1456,109472,0,0,3062603
RJ,9/29/2020,2148,15,1800,0,0,28502,14326,104,12460,0,0,187052,133119,1471,111272,0,0,3091105
RJ,9/30/2020,2173,15,1953,0,0,27692,14553,104,12860,0,0,183046,135292,1486,113225,0,0,3118797
RJ,10/1/2020,2193,14,1953,0,0,24775,14765,103,12848,0,0,175489,137485,1500,115178,0,0,3143572
RJ,10/2/2020,2211,16,2060,0,0,22330,14966,104,12950,0,0,171139,139696,1516,117238,0,0,3165902
RJ,10/3/2020,2150,14,2003,0,0,16507,15071,104,13247,0,0,158068,141846,1530,119241,0,0,3182409
RJ,10/4/2020,2184,15,2090,0,0,25324,15171,104,13613,0,0,156598,144030,1545,121331,0,0,3207733
RJ,10/5/2020,2165,14,2090,0,0,11335,15224,103,13949,0,0,156465,146195,1559,123421,0,0,3219068
RJ,10/6/2020,2121,15,2027,0,0,26200,15197,103,14176,0,0,154163,148316,1574,125448,0,0,3245268
RJ,10/7/2020,2151,16,2078,0,0,22307,15175,104,14301,0,0,148778,150467,1590,127526,0,0,3267575
RJ,10/8/2020,2138,15,2092,0,0,23540,15120,105,14440,0,0,147543,152605,1605,129618,0,0,3291115
RJ,10/9/2020,2180,16,2148,0,0,20696,15089,105,14528,0,0,145909,154785,1621,131766,0,0,3311811
RJ,10/10/2020,2123,15,2152,0,0,23974,15062,106,14677,0,0,153376,156908,1636,133918,0,0,3335785
RJ,10/11/2020,2144,14,2072,0,0,21150,15022,105,14659,0,0,149202,159052,1650,135990,0,0,3356935
RJ,10/12/2020,2132,15,1858,0,0,9136,14989,106,14427,0,0,147003,161184,1665,137848,0,0,3366071
RJ,10/13/2020,2035,14,1768,0,0,26026,14903,105,14168,0,0,146829,163219,1679,139616,0,0,3392097
RJ,10/14/2020,2021,15,2219,0,0,22069,14773,104,14309,0,0,146591,165240,1694,141835,0,0,3414166
RJ,10/15/2020,2039,14,2149,0,0,21955,14674,103,14366,0,0,145006,167279,1708,143984,0,0,3436121
RJ,10/16/2020,2010,15,2201,0,0,19908,14504,102,14419,0,0,144218,169289,1723,146185,0,0,3456029
RJ,10/17/2020,1992,12,2106,0,0,22401,14373,99,14373,0,0,142645,171281,1735,148291,0,0,3478430
RJ,10/18/2020,1985,13,2088,0,0,12289,14214,98,14389,0,0,133784,173266,1748,150379,0,0,3490719
RJ,10/19/2020,1960,12,2194,0,0,8702,14042,95,14725,0,0,133350,175226,1760,152573,0,0,3499421
RJ,10/20/2020,1897,14,2522,0,0,24667,13904,95,15479,0,0,131991,177123,1774,155095,0,0,3524088
RJ,10/21/2020,1810,14,2865,0,0,22595,13693,94,16125,0,0,132517,178933,1788,157960,0,0,3546683
RJ,10/22/2020,1822,12,2654,0,0,21515,13476,92,16630,0,0,132077,180755,1800,160614,0,0,3568198
RJ,10/23/2020,1815,14,2367,0,0,19339,13281,91,16796,0,0,131508,182570,1814,162981,0,0,3587537
RJ,10/24/2020,1852,12,2515,0,0,21614,13141,91,17205,0,0,130721,184422,1826,165496,0,0,3609151
RJ,10/25/2020,1821,13,2240,0,0,13880,12977,91,17357,0,0,132312,186243,1839,167736,0,0,3623031
RJ,10/26/2020,1805,14,2226,0,0,8434,12822,93,17389,0,0,132044,188048,1853,169962,0,0,3631465
RJ,10/27/2020,1796,14,2066,0,0,23273,12721,93,16933,0,0,130650,189844,1867,172028,0,0,3654738
RJ,10/28/2020,1785,10,2016,0,0,22831,12696,89,16084,0,0,130886,191629,1877,174044,0,0,3677569
RJ,10/29/2020,1790,11,1933,0,0,21770,12664,88,15363,0,0,131141,193419,1888,175977,0,0,3699339
RJ,10/30/2020,1794,10,2087,0,0,19154,12643,84,15083,0,0,130956,195213,1898,178064,0,0,3718493
RJ,10/31/2020,1780,9,1920,0,0,14387,12571,81,14488,0,0,123729,196993,1907,179984,0,0,3732880
RJ,11/1/2020,1754,10,1591,0,0,20374,12504,78,13839,0,0,130223,198747,1917,181575,0,0,3753254
RJ,11/2/2020,1748,9,1105,0,0,8707,12447,73,12718,0,0,130496,200495,1926,182680,0,0,3761961
RJ,11/3/2020,1725,10,1219,0,0,23446,12376,69,11871,0,0,130669,202220,1936,183899,0,0,3785407
RJ,11/4/2020,1770,9,1823,0,0,20928,12361,68,11678,0,0,128766,203990,1945,185722,0,0,3806335
RJ,11/5/2020,1810,10,1822,0,0,18700,12381,67,11567,0,0,125696,205800,1955,187544,0,0,3825035
RJ,11/6/2020,1797,11,1810,0,0,19437,12384,68,11290,0,0,125979,207597,1966,189354,0,0,3844472
RJ,11/7/2020,1841,13,1778,0,0,20722,12445,72,11148,0,0,132314,209438,1979,191132,0,0,3865194
RJ,11/8/2020,1872,10,1813,0,0,20368,12563,72,11370,0,0,132308,211310,1989,192945,0,0,3885562
RJ,11/9/2020,1859,9,1684,0,0,10647,12674,72,11949,0,0,134248,213169,1998,194629,0,0,3896209
RJ,11/10/2020,1902,10,1709,0,0,25414,12851,72,12439,0,0,136216,215071,2008,196338,0,0,3921623
RJ,11/11/2020,2080,11,1801,0,0,22319,13161,74,12417,0,0,137607,217151,2019,198139,0,0,3943942
RJ,11/12/2020,2176,13,1804,0,0,22882,13527,77,12399,0,0,141789,219327,2032,199943,0,0,3966824
RJ,11/13/2020,2144,12,1827,0,0,21457,13874,78,12416,0,0,143809,221471,2044,201770,0,0,3988281
RJ,11/14/2020,2162,12,1754,0,0,19111,14195,77,12392,0,0,142198,223633,2056,203524,0,0,4007392
RJ,11/15/2020,2184,10,1890,0,0,8206,14507,77,12469,0,0,130036,225817,2066,205414,0,0,4015598
RJ,11/16/2020,2169,12,1810,0,0,7286,14817,80,12595,0,0,126675,227986,2078,207224,0,0,4022884
RJ,11/17/2020,2194,11,1834,0,0,12949,15109,81,12720,0,0,114210,230180,2089,209058,0,0,4035833
RJ,11/18/2020,2178,12,1721,0,0,23943,15207,82,12640,0,0,115834,232358,2101,210779,0,0,4059776
RJ,11/19/2020,2549,15,1844,0,0,32003,15580,84,12680,0,0,124955,234907,2116,212623,0,0,4091779
RJ,11/20/2020,2762,14,1993,0,0,27599,16198,86,12846,0,0,131097,237669,2130,214616,0,0,4119378
RJ,11/21/2020,3007,16,1963,0,0,30476,17043,90,13055,0,0,142462,240676,2146,216579,0,0,4149854
RJ,11/22/2020,3260,17,2004,0,0,29962,18119,97,13169,0,0,164218,243936,2163,218583,0,0,4179816
RJ,11/23/2020,3232,18,2288,0,0,14305,19182,103,13647,0,0,171237,247168,2181,220871,0,0,4194121
RJ,11/24/2020,3314,19,2214,0,0,31611,20302,111,14027,0,0,189899,250482,2200,223085,0,0,4225732
RJ,11/25/2020,3285,18,2144,0,0,33318,21409,117,14450,0,0,199274,253767,2218,225229,0,0,4259050
